region,datetime,pm25,prev_pm25,next_pm25,rate_of_change
Charlotte-1224494,2025-04-23T09:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T10:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T11:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T12:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T13:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T14:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T15:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T16:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T17:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T18:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T19:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T20:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T21:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T22:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-23T23:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T00:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T01:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T02:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T03:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T04:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T05:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T06:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T07:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T08:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T09:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T10:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T11:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T12:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T13:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T14:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T15:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T16:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T17:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T18:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T19:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T20:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T21:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T22:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-24T23:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T00:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T01:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T02:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T03:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T04:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T05:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T06:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T07:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T08:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T09:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T10:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T11:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T12:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T13:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T14:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T15:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T16:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T17:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T18:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T19:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T20:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T21:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T22:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-25T23:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T00:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T01:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T02:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T03:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T04:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T05:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T06:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T07:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T08:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T09:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T10:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T11:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T12:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T13:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T14:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T15:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T16:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T17:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T18:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T19:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T20:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T21:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T22:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-26T23:00:00-04:00,3.12,3.12,3.12,0.0
Charlotte-1224494,2025-04-27T00:00:00-04:00,3.12,3.12,,0.0
Charlotte-2490581,2025-01-01T01:00:00-05:00,2.33,,0.67,
Charlotte-2490581,2025-01-01T02:00:00-05:00,0.67,2.33,0.0,-1.6600000000000001
Charlotte-2490581,2025-01-01T03:00:00-05:00,0.0,0.67,0.0,-0.67
Charlotte-2490581,2025-01-01T04:00:00-05:00,0.0,0.0,0.0,0.0
Charlotte-2490581,2025-01-01T05:00:00-05:00,0.0,0.0,0.0,0.0
Charlotte-2490581,2025-01-01T06:00:00-05:00,0.0,0.0,0.0,0.0
Charlotte-2490581,2025-01-01T07:00:00-05:00,0.0,0.0,0.08,0.0
Charlotte-2490581,2025-01-01T08:00:00-05:00,0.08,0.0,0.04,0.08
Charlotte-2490581,2025-01-01T09:00:00-05:00,0.04,0.08,0.0,-0.04
Charlotte-2490581,2025-01-01T10:00:00-05:00,0.0,0.04,0.0,-0.04
Charlotte-2490581,2025-01-01T11:00:00-05:00,0.0,0.0,0.12,0.0
Charlotte-2490581,2025-01-01T12:00:00-05:00,0.12,0.0,0.0,0.12
Charlotte-2490581,2025-01-01T13:00:00-05:00,0.0,0.12,0.0,-0.12
Charlotte-2490581,2025-01-01T14:00:00-05:00,0.0,0.0,0.04,0.0
Charlotte-2490581,2025-01-01T15:00:00-05:00,0.04,0.0,0.25,0.04
Charlotte-2490581,2025-01-01T16:00:00-05:00,0.25,0.04,1.08,0.21
Charlotte-2490581,2025-01-01T17:00:00-05:00,1.08,0.25,2.54,0.8300000000000001
Charlotte-2490581,2025-01-01T18:00:00-05:00,2.54,1.08,8.0,1.46
Charlotte-2490581,2025-01-01T19:00:00-05:00,8.0,2.54,1.21,5.46
Charlotte-2490581,2025-01-01T20:00:00-05:00,1.21,8.0,0.75,-6.79
Charlotte-2490581,2025-01-01T21:00:00-05:00,0.75,1.21,1.46,-0.45999999999999996
Charlotte-2490581,2025-01-01T22:00:00-05:00,1.46,0.75,1.33,0.71
Charlotte-2490581,2025-01-01T23:00:00-05:00,1.33,1.46,0.62,-0.1299999999999999
Charlotte-2490581,2025-01-02T00:00:00-05:00,0.62,1.33,0.38,-0.7100000000000001
Charlotte-2490581,2025-01-02T01:00:00-05:00,0.38,0.62,0.29,-0.24
Charlotte-2490581,2025-01-02T02:00:00-05:00,0.29,0.38,0.04,-0.09000000000000002
Charlotte-2490581,2025-01-02T03:00:00-05:00,0.04,0.29,0.17,-0.24999999999999997
Charlotte-2490581,2025-01-02T04:00:00-05:00,0.17,0.04,0.04,0.13
Charlotte-2490581,2025-01-02T05:00:00-05:00,0.04,0.17,0.04,-0.13
Charlotte-2490581,2025-01-02T06:00:00-05:00,0.04,0.04,0.75,0.0
Charlotte-2490581,2025-01-02T07:00:00-05:00,0.75,0.04,0.83,0.71
Charlotte-2490581,2025-01-02T08:00:00-05:00,0.83,0.75,1.08,0.07999999999999996
Charlotte-2490581,2025-01-02T09:00:00-05:00,1.08,0.83,0.71,0.2500000000000001
Charlotte-2490581,2025-01-02T10:00:00-05:00,0.71,1.08,1.17,-0.3700000000000001
Charlotte-2490581,2025-01-02T11:00:00-05:00,1.17,0.71,1.58,0.45999999999999996
Charlotte-2490581,2025-01-02T12:00:00-05:00,1.58,1.17,1.54,0.41000000000000014
Charlotte-2490581,2025-01-02T13:00:00-05:00,1.54,1.58,1.79,-0.040000000000000036
Charlotte-2490581,2025-01-02T14:00:00-05:00,1.79,1.54,1.96,0.25
Charlotte-2490581,2025-01-02T15:00:00-05:00,1.96,1.79,1.46,0.16999999999999993
Charlotte-2490581,2025-01-02T16:00:00-05:00,1.46,1.96,1.04,-0.5
Charlotte-2490581,2025-01-02T17:00:00-05:00,1.04,1.46,0.83,-0.41999999999999993
Charlotte-2490581,2025-01-02T18:00:00-05:00,0.83,1.04,7.23,-0.21000000000000008
Charlotte-2490581,2025-01-02T19:00:00-05:00,7.23,0.83,8.89,6.4
Charlotte-2490581,2025-01-02T20:00:00-05:00,8.89,7.23,11.46,1.6600000000000001
Charlotte-2490581,2025-01-02T21:00:00-05:00,11.46,8.89,9.71,2.5700000000000003
Charlotte-2490581,2025-01-02T22:00:00-05:00,9.71,11.46,13.83,-1.75
Charlotte-2490581,2025-01-02T23:00:00-05:00,13.83,9.71,10.42,4.119999999999999
Charlotte-2490581,2025-01-03T00:00:00-05:00,10.42,13.83,8.42,-3.41
Charlotte-2490581,2025-01-03T01:00:00-05:00,8.42,10.42,9.46,-2.0
Charlotte-2490581,2025-01-03T02:00:00-05:00,9.46,8.42,9.67,1.040000000000001
Charlotte-2490581,2025-01-03T03:00:00-05:00,9.67,9.46,10.25,0.20999999999999908
Charlotte-2490581,2025-01-03T04:00:00-05:00,10.25,9.67,10.25,0.5800000000000001
Charlotte-2490581,2025-01-03T05:00:00-05:00,10.25,10.25,9.25,0.0
Charlotte-2490581,2025-01-03T06:00:00-05:00,9.25,10.25,7.38,-1.0
Charlotte-2490581,2025-01-03T07:00:00-05:00,7.38,9.25,4.71,-1.87
Charlotte-2490581,2025-01-03T08:00:00-05:00,4.71,7.38,5.38,-2.67
Charlotte-2490581,2025-01-03T09:00:00-05:00,5.38,4.71,4.38,0.6699999999999999
Charlotte-2490581,2025-01-03T10:00:00-05:00,4.38,5.38,3.54,-1.0
Charlotte-2490581,2025-01-03T11:00:00-05:00,3.54,4.38,4.33,-0.8399999999999999
Charlotte-2490581,2025-01-03T12:00:00-05:00,4.33,3.54,2.38,0.79
Charlotte-2490581,2025-01-03T13:00:00-05:00,2.38,4.33,1.08,-1.9500000000000002
Charlotte-2490581,2025-01-03T14:00:00-05:00,1.08,2.38,0.58,-1.2999999999999998
Charlotte-2490581,2025-01-03T15:00:00-05:00,0.58,1.08,0.5,-0.5000000000000001
Charlotte-2490581,2025-01-03T16:00:00-05:00,0.5,0.58,0.62,-0.07999999999999996
Charlotte-2490581,2025-01-03T17:00:00-05:00,0.62,0.5,0.67,0.12
Charlotte-2490581,2025-01-03T18:00:00-05:00,0.67,0.62,1.0,0.050000000000000044
Charlotte-2490581,2025-01-03T19:00:00-05:00,1.0,0.67,1.29,0.32999999999999996
Charlotte-2490581,2025-01-03T20:00:00-05:00,1.29,1.0,0.96,0.29000000000000004
Charlotte-2490581,2025-01-03T21:00:00-05:00,0.96,1.29,0.08,-0.33000000000000007
Charlotte-2490581,2025-01-03T22:00:00-05:00,0.08,0.96,0.04,-0.88
Charlotte-2490581,2025-01-03T23:00:00-05:00,0.04,0.08,0.0,-0.04
Charlotte-2490581,2025-01-04T00:00:00-05:00,0.0,0.04,0.21,-0.04
Charlotte-2490581,2025-01-04T01:00:00-05:00,0.21,0.0,0.04,0.21
Charlotte-2490581,2025-01-04T02:00:00-05:00,0.04,0.21,0.04,-0.16999999999999998
Charlotte-2490581,2025-01-04T03:00:00-05:00,0.04,0.04,0.08,0.0
Charlotte-2490581,2025-01-04T04:00:00-05:00,0.08,0.04,1.21,0.04
Charlotte-2490581,2025-01-04T05:00:00-05:00,1.21,0.08,0.04,1.13
Charlotte-2490581,2025-01-04T06:00:00-05:00,0.04,1.21,0.21,-1.17
Charlotte-2490581,2025-01-04T07:00:00-05:00,0.21,0.04,0.5,0.16999999999999998
Charlotte-2490581,2025-01-04T08:00:00-05:00,0.5,0.21,0.09,0.29000000000000004
Charlotte-2490581,2025-01-04T09:00:00-05:00,0.09,0.5,0.12,-0.41000000000000003
Charlotte-2490581,2025-01-04T10:00:00-05:00,0.12,0.09,0.46,0.03
Charlotte-2490581,2025-01-04T11:00:00-05:00,0.46,0.12,0.42,0.34
Charlotte-2490581,2025-01-04T12:00:00-05:00,0.42,0.46,0.42,-0.040000000000000036
Charlotte-2490581,2025-01-04T13:00:00-05:00,0.42,0.42,0.17,0.0
Charlotte-2490581,2025-01-04T14:00:00-05:00,0.17,0.42,0.12,-0.24999999999999997
Charlotte-2490581,2025-01-04T15:00:00-05:00,0.12,0.17,0.42,-0.05000000000000002
Charlotte-2490581,2025-01-04T16:00:00-05:00,0.42,0.12,0.54,0.3
Charlotte-2490581,2025-01-04T17:00:00-05:00,0.54,0.42,1.29,0.12000000000000005
Charlotte-2490581,2025-01-04T18:00:00-05:00,1.29,0.54,2.88,0.75
Charlotte-2490581,2025-01-04T19:00:00-05:00,2.88,1.29,2.5,1.5899999999999999
Charlotte-2490581,2025-01-04T20:00:00-05:00,2.5,2.88,6.33,-0.3799999999999999
Charlotte-2490581,2025-01-04T21:00:00-05:00,6.33,2.5,9.33,3.83
Charlotte-2490581,2025-01-04T22:00:00-05:00,9.33,6.33,9.79,3.0
Charlotte-2490581,2025-01-04T23:00:00-05:00,9.79,9.33,9.96,0.4599999999999991
Charlotte-2490581,2025-01-05T00:00:00-05:00,9.96,9.79,8.21,0.1700000000000017
Charlotte-2490581,2025-01-05T01:00:00-05:00,8.21,9.96,10.38,-1.75
Charlotte-2490581,2025-01-05T02:00:00-05:00,10.38,8.21,11.0,2.17
Charlotte-2490581,2025-01-05T03:00:00-05:00,11.0,10.38,8.38,0.6199999999999992
Charlotte-2490581,2025-01-05T04:00:00-05:00,8.38,11.0,8.46,-2.619999999999999
Charlotte-2490581,2025-01-05T05:00:00-05:00,8.46,8.38,8.88,0.08000000000000007
Charlotte-2490581,2025-01-05T06:00:00-05:00,8.88,8.46,7.0,0.41999999999999993
Charlotte-2490581,2025-01-05T07:00:00-05:00,7.0,8.88,6.42,-1.8800000000000008
Charlotte-2490581,2025-01-05T08:00:00-05:00,6.42,7.0,8.5,-0.5800000000000001
Charlotte-2490581,2025-01-05T09:00:00-05:00,8.5,6.42,3.79,2.08
Charlotte-2490581,2025-01-05T10:00:00-05:00,3.79,8.5,2.17,-4.71
Charlotte-2490581,2025-01-05T11:00:00-05:00,2.17,3.79,1.0,-1.62
Charlotte-2490581,2025-01-05T12:00:00-05:00,1.0,2.17,1.79,-1.17
Charlotte-2490581,2025-01-05T13:00:00-05:00,1.79,1.0,2.71,0.79
Charlotte-2490581,2025-01-05T14:00:00-05:00,2.71,1.79,3.29,0.9199999999999999
Charlotte-2490581,2025-01-05T15:00:00-05:00,3.29,2.71,1.58,0.5800000000000001
Charlotte-2490581,2025-01-05T16:00:00-05:00,1.58,3.29,6.25,-1.71
Charlotte-2490581,2025-01-05T18:00:00-05:00,6.25,1.58,5.85,4.67
Charlotte-2490581,2025-01-05T19:00:00-05:00,5.85,6.25,6.42,-0.40000000000000036
Charlotte-2490581,2025-01-05T20:00:00-05:00,6.42,5.85,7.68,0.5700000000000003
Charlotte-2490581,2025-01-05T21:00:00-05:00,7.68,6.42,5.08,1.2599999999999998
Charlotte-2490581,2025-01-05T22:00:00-05:00,5.08,7.68,5.25,-2.5999999999999996
Charlotte-2490581,2025-01-05T23:00:00-05:00,5.25,5.08,6.96,0.16999999999999993
Charlotte-2490581,2025-01-06T00:00:00-05:00,6.96,5.25,5.92,1.71
Charlotte-2490581,2025-01-06T01:00:00-05:00,5.92,6.96,3.5,-1.04
Charlotte-2490581,2025-01-06T02:00:00-05:00,3.5,5.92,3.5,-2.42
Charlotte-2490581,2025-01-06T03:00:00-05:00,3.5,3.5,3.79,0.0
Charlotte-2490581,2025-01-06T04:00:00-05:00,3.79,3.5,3.38,0.29000000000000004
Charlotte-2490581,2025-01-06T05:00:00-05:00,3.38,3.79,3.92,-0.41000000000000014
Charlotte-2490581,2025-01-06T06:00:00-05:00,3.92,3.38,4.79,0.54
Charlotte-2490581,2025-01-06T07:00:00-05:00,4.79,3.92,5.67,0.8700000000000001
Charlotte-2490581,2025-01-06T08:00:00-05:00,5.67,4.79,5.38,0.8799999999999999
Charlotte-2490581,2025-01-06T09:00:00-05:00,5.38,5.67,3.17,-0.29000000000000004
Charlotte-2490581,2025-01-06T10:00:00-05:00,3.17,5.38,6.55,-2.21
Charlotte-2490581,2025-01-06T18:00:00-05:00,6.55,3.17,7.08,3.38
Charlotte-2490581,2025-01-06T19:00:00-05:00,7.08,6.55,0.67,0.5300000000000002
Charlotte-2490581,2025-01-06T20:00:00-05:00,0.67,7.08,0.08,-6.41
Charlotte-2490581,2025-01-06T21:00:00-05:00,0.08,0.67,0.17,-0.5900000000000001
Charlotte-2490581,2025-01-06T22:00:00-05:00,0.17,0.08,0.25,0.09000000000000001
Charlotte-2490581,2025-01-07T03:00:00-05:00,0.25,0.17,1.42,0.07999999999999999
Charlotte-2490581,2025-01-07T04:00:00-05:00,1.42,0.25,0.5,1.17
Charlotte-2490581,2025-01-07T05:00:00-05:00,0.5,1.42,0.5,-0.9199999999999999
Charlotte-2490581,2025-01-07T06:00:00-05:00,0.5,0.5,0.79,0.0
Charlotte-2490581,2025-01-07T07:00:00-05:00,0.79,0.5,0.0,0.29000000000000004
Charlotte-2490581,2025-01-07T08:00:00-05:00,0.0,0.79,0.04,-0.79
Charlotte-2490581,2025-01-07T09:00:00-05:00,0.04,0.0,0.12,0.04
Charlotte-2490581,2025-01-07T11:00:00-05:00,0.12,0.04,0.25,0.07999999999999999
Charlotte-2490581,2025-01-07T12:00:00-05:00,0.25,0.12,0.29,0.13
Charlotte-2490581,2025-01-07T13:00:00-05:00,0.29,0.25,0.25,0.03999999999999998
Charlotte-2490581,2025-01-07T14:00:00-05:00,0.25,0.29,0.38,-0.03999999999999998
Charlotte-2490581,2025-01-07T15:00:00-05:00,0.38,0.25,0.38,0.13
Charlotte-2490581,2025-01-07T16:00:00-05:00,0.38,0.38,0.18,0.0
Charlotte-2490581,2025-01-07T17:00:00-05:00,0.18,0.38,0.12,-0.2
Charlotte-2490581,2025-01-07T18:00:00-05:00,0.12,0.18,0.46,-0.06
Charlotte-2490581,2025-01-07T19:00:00-05:00,0.46,0.12,2.79,0.34
Charlotte-2490581,2025-01-07T20:00:00-05:00,2.79,0.46,4.08,2.33
Charlotte-2490581,2025-01-07T21:00:00-05:00,4.08,2.79,3.62,1.29
Charlotte-2490581,2025-01-07T23:00:00-05:00,3.62,4.08,4.12,-0.45999999999999996
Charlotte-2490581,2025-01-08T00:00:00-05:00,4.12,3.62,4.08,0.5
Charlotte-2490581,2025-01-08T01:00:00-05:00,4.08,4.12,2.5,-0.040000000000000036
Charlotte-2490581,2025-01-08T02:00:00-05:00,2.5,4.08,2.21,-1.58
Charlotte-2490581,2025-01-08T03:00:00-05:00,2.21,2.5,1.46,-0.29000000000000004
Charlotte-2490581,2025-01-08T04:00:00-05:00,1.46,2.21,1.71,-0.75
Charlotte-2490581,2025-01-08T05:00:00-05:00,1.71,1.46,1.5,0.25
Charlotte-2490581,2025-01-08T06:00:00-05:00,1.5,1.71,2.21,-0.20999999999999996
Charlotte-2490581,2025-01-08T07:00:00-05:00,2.21,1.5,3.12,0.71
Charlotte-2490581,2025-01-08T08:00:00-05:00,3.12,2.21,4.04,0.9100000000000001
Charlotte-2490581,2025-01-08T09:00:00-05:00,4.04,3.12,1.42,0.9199999999999999
Charlotte-2490581,2025-01-08T10:00:00-05:00,1.42,4.04,2.79,-2.62
Charlotte-2490581,2025-01-08T11:00:00-05:00,2.79,1.42,3.04,1.37
Charlotte-2490581,2025-01-08T12:00:00-05:00,3.04,2.79,3.08,0.25
Charlotte-2490581,2025-01-08T13:00:00-05:00,3.08,3.04,3.5,0.040000000000000036
Charlotte-2490581,2025-01-08T14:00:00-05:00,3.5,3.08,3.08,0.41999999999999993
Charlotte-2490581,2025-01-08T15:00:00-05:00,3.08,3.5,3.17,-0.41999999999999993
Charlotte-2490581,2025-01-08T16:00:00-05:00,3.17,3.08,3.17,0.08999999999999986
Charlotte-2490581,2025-01-08T17:00:00-05:00,3.17,3.17,2.25,0.0
Charlotte-2490581,2025-01-08T18:00:00-05:00,2.25,3.17,3.08,-0.9199999999999999
Charlotte-2490581,2025-01-08T19:00:00-05:00,3.08,2.25,1.96,0.8300000000000001
Charlotte-2490581,2025-01-08T20:00:00-05:00,1.96,3.08,1.58,-1.12
Charlotte-2490581,2025-01-08T21:00:00-05:00,1.58,1.96,0.88,-0.3799999999999999
Charlotte-2490581,2025-01-08T22:00:00-05:00,0.88,1.58,0.71,-0.7000000000000001
Charlotte-2490581,2025-01-08T23:00:00-05:00,0.71,0.88,0.83,-0.17000000000000004
Charlotte-2490581,2025-01-09T00:00:00-05:00,0.83,0.71,0.54,0.12
Charlotte-2490581,2025-01-09T01:00:00-05:00,0.54,0.83,0.83,-0.2899999999999999
Charlotte-2490581,2025-01-09T02:00:00-05:00,0.83,0.54,0.75,0.2899999999999999
Charlotte-2490581,2025-01-09T04:00:00-05:00,0.75,0.83,1.33,-0.07999999999999996
Charlotte-2490581,2025-01-09T05:00:00-05:00,1.33,0.75,1.18,0.5800000000000001
Charlotte-2490581,2025-01-09T06:00:00-05:00,1.18,1.33,0.62,-0.15000000000000013
Charlotte-2490581,2025-01-09T07:00:00-05:00,0.62,1.18,1.33,-0.5599999999999999
Charlotte-2490581,2025-01-09T08:00:00-05:00,1.33,0.62,1.42,0.7100000000000001
Charlotte-2490581,2025-01-09T09:00:00-05:00,1.42,1.33,1.25,0.08999999999999986
Charlotte-2490581,2025-01-09T10:00:00-05:00,1.25,1.42,1.17,-0.16999999999999993
Charlotte-2490581,2025-01-09T11:00:00-05:00,1.17,1.25,0.92,-0.08000000000000007
Charlotte-2490581,2025-01-09T12:00:00-05:00,0.92,1.17,1.33,-0.2499999999999999
Charlotte-2490581,2025-01-09T13:00:00-05:00,1.33,0.92,1.42,0.41000000000000003
Charlotte-2490581,2025-01-09T14:00:00-05:00,1.42,1.33,1.12,0.08999999999999986
Charlotte-2490581,2025-01-09T15:00:00-05:00,1.12,1.42,1.08,-0.2999999999999998
Charlotte-2490581,2025-01-09T16:00:00-05:00,1.08,1.12,1.0,-0.040000000000000036
Charlotte-2490581,2025-01-09T17:00:00-05:00,1.0,1.08,0.83,-0.08000000000000007
Charlotte-2490581,2025-01-09T18:00:00-05:00,0.83,1.0,2.42,-0.17000000000000004
Charlotte-2490581,2025-01-09T19:00:00-05:00,2.42,0.83,2.46,1.5899999999999999
Charlotte-2490581,2025-01-09T20:00:00-05:00,2.46,2.42,2.67,0.040000000000000036
Charlotte-2490581,2025-01-09T21:00:00-05:00,2.67,2.46,2.5,0.20999999999999996
Charlotte-2490581,2025-01-09T22:00:00-05:00,2.5,2.67,2.12,-0.16999999999999993
Charlotte-2490581,2025-01-09T23:00:00-05:00,2.12,2.5,3.0,-0.3799999999999999
Charlotte-2490581,2025-01-10T00:00:00-05:00,3.0,2.12,3.33,0.8799999999999999
Charlotte-2490581,2025-01-10T01:00:00-05:00,3.33,3.0,3.25,0.33000000000000007
Charlotte-2490581,2025-01-10T02:00:00-05:00,3.25,3.33,4.25,-0.08000000000000007
Charlotte-2490581,2025-01-10T03:00:00-05:00,4.25,3.25,4.42,1.0
Charlotte-2490581,2025-01-10T04:00:00-05:00,4.42,4.25,4.12,0.16999999999999993
Charlotte-2490581,2025-01-10T05:00:00-05:00,4.12,4.42,2.67,-0.2999999999999998
Charlotte-2490581,2025-01-10T06:00:00-05:00,2.67,4.12,2.08,-1.4500000000000002
Charlotte-2490581,2025-01-10T07:00:00-05:00,2.08,2.67,1.79,-0.5899999999999999
Charlotte-2490581,2025-01-10T08:00:00-05:00,1.79,2.08,1.83,-0.29000000000000004
Charlotte-2490581,2025-01-10T09:00:00-05:00,1.83,1.79,1.92,0.040000000000000036
Charlotte-2490581,2025-01-10T10:00:00-05:00,1.92,1.83,2.29,0.08999999999999986
Charlotte-2490581,2025-01-10T11:00:00-05:00,2.29,1.92,2.12,0.3700000000000001
Charlotte-2490581,2025-01-10T12:00:00-05:00,2.12,2.29,3.29,-0.16999999999999993
Charlotte-2490581,2025-01-10T13:00:00-05:00,3.29,2.12,2.92,1.17
Charlotte-2490581,2025-01-10T14:00:00-05:00,2.92,3.29,2.54,-0.3700000000000001
Charlotte-2490581,2025-01-10T15:00:00-05:00,2.54,2.92,2.79,-0.3799999999999999
Charlotte-2490581,2025-01-10T16:00:00-05:00,2.79,2.54,2.71,0.25
Charlotte-2490581,2025-01-10T17:00:00-05:00,2.71,2.79,3.62,-0.08000000000000007
Charlotte-2490581,2025-01-10T18:00:00-05:00,3.62,2.71,4.79,0.9100000000000001
Charlotte-2490581,2025-01-10T19:00:00-05:00,4.79,3.62,4.46,1.17
